A_X [LSB]	A_Y [LSB]	A_Z [LSB]	A_X [mg]	A_Y [mg]	A_Z [mg]	LABEL_0
-1705	3109	3701	-415.94406	758.5309	903.0311	12
1759	793	2983	429.14697	193.40094	727.73346	12
-2370	4833	4082	-578.18823	1179.359	996.01025	12
-40	-104	2111	-9.689227	-25.31048	515.0786	12
-2415	3952	4461	-589.17664	964.33685	1088.4835	12
23	1020	2710	5.5927787	248.97269	661.24005	12
129	3641	4012	31.42682	888.3709	979.00464	12
-2766	2395	3015	-674.81696	584.4957	735.66583	12
499	1819	3372	121.71018	443.81125	822.72284	12
109	2336	2867	26.706045	569.8839	699.4464	12
-2873	2695	3735	-701.06525	657.6288	911.2642	12
-761	-124	2768	-185.68773	-30.134085	675.44635	12
42	3757	4230	10.2306795	916.6169	1032.024	12
-3478	1940	3186	-848.74744	473.26077	777.3911	12
-46	1015	3723	-11.160499	247.64111	908.40845	12
-1769	3668	4004	-431.56583	894.96185	977.07104	12
-1165	981	3272	-284.3732	239.34538	798.3969	12
163	2179	3587	39.74279	531.64777	875.1792	12
-863	2502	3132	-210.65668	610.4286	764.2338	12
-847	1434	2402	-206.71165	349.84973	586.15656	12
-1032	3490	3830	-251.72758	851.5404	934.4331	12
-1302	2414	3521	-317.68713	588.8989	859.1996	12
290	2192	3993	70.69506	534.788	974.1989	12
-797	2855	3944	-194.44455	696.73584	962.38135	12
-1208	1703	3717	-294.70325	415.6364	906.8937	12
-733	1347	2733	-178.79182	328.62885	666.9322	12
-393	3731	3646	-95.89766	910.2543	889.6306	12
-2604	1951	2844	-635.3911	476.09894	693.9992	12
1072	1055	3741	261.62085	257.36417	912.7916	12
-1575	4171	4076	-384.24976	1017.8405	994.5559	12
-1033	1121	3224	-252.16312	273.40942	786.62634	12
-735	2425	3971	-179.28828	591.7322	968.8778	12
-1151	1480	3755	-280.92926	361.2153	916.17456	12
78	2311	2950	19.135366	563.7921	719.9182	12
-1905	3183	3992	-464.8051	776.74084	974.15076	12
15	-601	2903	3.7327044	-146.67874	708.3453	12
-594	3683	4154	-145.0308	898.69196	1013.5586	12
-1669	1103	2998	-407.3341	269.17865	731.5259	12
1156	2034	3833	282.14975	496.39587	935.3356	12
-2425	2869	3885	-591.6687	700.07623	947.9581	12
-7	136	3357	-1.7087435	33.076862	819.076	12
-610	2763	3915	-148.83046	674.1627	955.22424	12
-145	1580	3536	-35.32437	385.41022	862.827	12
-1875	2509	3466	-457.44525	612.12933	845.70325	12
-116	657	3356	-28.366789	160.26906	818.90674	12
-1174	2145	4090	-286.44565	523.3819	998.0506	12
-999	1473	3112	-243.65622	359.33255	759.3317	12
-1102	1723	3862	-268.79956	420.31284	942.34595	12
-1113	1391	3515	-271.61325	339.3399	857.67944	12
-541	1828	3990	-132.1141	446.0499	973.5653	12
-1636	2155	4632	-399.1852	525.901	1130.0977	12
262	702	3588	63.810204	171.36307	875.4514	12
-155	3095	3582	-37.882122	755.26746	873.8898	12
-3052	1127	3027	-744.75995	274.93506	738.57416	12
-816	780	3467	-199.09442	190.31096	845.97156	12
-1894	1594	3650	-462.0937	389.02875	890.6764	12
-988	1075	3676	-241.077	262.33	896.82776	12
-1699	1891	3959	-414.51736	461.4739	965.90704	12
-996	1167	2548	-243.06575	284.80054	621.6659	12
-1930	216	4144	-471.02924	52.717648	1011.13995	12
-1785	-784	2802	-435.6224	-191.3769	683.7293	12
-1153	420	4286	-281.24905	102.41152	1045.8484	12
-1235	149	3627	-301.41724	36.34545	884.9078	12
-973	464	3501	-237.29489	113.094475	854.2564	12
-1239	-211	3938	-302.2486	-51.529972	960.7892	12
-1761	-90	3527	-429.7169	-22.056969	860.63513	12
-1663	-256	4138	-405.7815	-62.367786	1009.6962	12
-2724	-371	4766	-664.5792	-90.531204	1163.0077	12
-2474	-366	3895	-603.6218	-89.280846	950.4644	12
-921	-1557	3712	-224.77821	-380.0122	905.7955	12
-1438	210	3349	-350.8243	51.244606	817.14197	12
-1922	1467	3788	-469.07468	357.90433	924.22705	12
-1238	1038	3435	-301.9928	253.39313	838.2001	12
-2438	1080	3802	-594.968	263.4732	927.5769	12
-1299	736	4352	-316.92184	179.65977	1061.8694	12
-2140	1030	4558	-522.26904	251.44084	1112.0919	12
-143	1775	2860	-34.789124	433.11844	697.8749	12
-1753	3261	2951	-427.76453	795.7831	720.0458	12
-2204	-416	4189	-537.8548	-101.40715	1022.0091	12
-845	1043	3378	-206.1273	254.41957	824.3401	12
-139	1829	3726	-33.99767	446.1677	909.25574	12
-1532	1337	3627	-373.84106	326.32455	885.06744	12
-295	-88	3722	-71.90694	-21.454008	908.1514	12
-668	2238	3956	-162.92868	546.07074	965.15356	12
-569	2349	3758	-138.82251	573.0736	917.0596	12
-372	2211	4017	-90.87401	539.40326	980.1806	12
-2	2220	3583	-0.36867446	541.7951	874.3591	12
-1008	2307	3100	-245.9354	562.9021	756.4832	12
-1441	2334	3909	-351.6003	569.49243	953.8066	12
-796	1162	2994	-194.11882	283.62415	730.506	12
-152	1538	2304	-36.968464	375.2527	562.063	12
-1741	997	4415	-424.8347	243.1623	1077.1768	12
-2181	-406	4404	-532.11676	-99.062035	1074.617	12
-1690	58	3555	-412.362	14.074147	867.464	12
-873	1519	3925	-212.96805	370.7288	957.6176	12
-2356	969	3872	-574.93805	236.48154	944.69446	12
-851	1202	3789	-207.5716	293.21924	924.5983	12
-2469	1927	4064	-602.54114	470.17017	991.5288	12
-535	740	2820	-130.53056	180.46902	688.0279	12
-2287	2375	4679	-557.99457	579.44574	1141.7416	12
-856	-19	2203	-208.76787	-4.635398	537.4772	12
-1193	3675	3100	-291.04904	896.7332	756.3504	12
-1110	-155	2846	-270.88342	-37.877552	694.3983	12
-1743	1609	4074	-425.29562	392.69302	994.12415	12
-1200	351	3389	-292.68195	85.55981	826.8819	12
-1478	2599	4402	-360.54364	634.17346	1074.11	12
-1995	274	3543	-486.82095	66.90609	864.55145	12
1389	953	3371	338.99686	232.57791	822.4188	12
-2262	3190	4181	-552.0097	778.30774	1020.0812	12
-981	1494	3269	-239.41885	364.4431	797.55536	12
-2278	2366	3308	-555.8661	577.3372	807.1046	12
-898	712	2379	-219.19019	173.83275	580.3929	12
-1482	2529	3478	-361.71185	617.0141	848.61304	12
-711	1829	2856	-173.47142	446.22958	696.91315	12
-1255	2848	4243	-306.2249	694.80634	1035.1904	12
-1151	1946	3455	-280.87692	474.9097	843.1396	12
1296	1010	3031	316.16092	246.54053	739.67096	12
-361	3789	4735	-88.120094	924.51807	1155.3644	12
-466	2040	2942	-113.58244	497.65567	717.9429	12
-108	1662	2761	-26.452208	405.42963	673.7014	12
-492	3308	3764	-119.9469	807.0669	918.53174	12
-641	2340	3305	-156.4448	571.04565	806.52277	12
45	1693	3138	11.060107	413.12943	765.7051	12
-1061	3306	3818	-258.9357	806.76196	931.7092	12
-290	1779	2902	-70.724724	434.1779	707.9812	12
-397	3065	3113	-96.98808	747.9645	759.6191	12
-1645	2483	3656	-401.44284	605.8598	892.15155	12
-939	1989	3020	-229.22409	485.3601	736.8911	12
388	2463	2976	94.688705	600.852	726.1284	12
-1041	3400	3482	-254.02127	829.5879	849.6885	12
-242	2297	2722	-59.091793	560.4862	664.14813	12
-118	3105	3553	-28.769142	757.5989	866.8522	12
-1572	2269	2866	-383.46945	553.529	699.2363	12
581	2460	2991	141.6902	600.3203	729.8149	12
-1885	2697	3217	-459.86362	658.05945	784.9086	12
196	2068	2975	47.745117	504.52756	725.98334	12
-1734	2429	3546	-423.18005	592.77606	865.27637	12
-103	1888	3487	-25.199938	460.76993	850.85565	12
-1354	3360	3601	-330.33994	819.7641	878.7639	12
277	2238	2963	67.61279	546.1905	723.0823	12
-2114	3139	3480	-515.9108	765.87866	849.2053	12
-838	1146	2627	-204.43434	279.71945	640.9724	12
-1151	2265	3097	-280.92273	552.65283	755.67224	12
-502	1892	2732	-122.56525	461.653	666.54285	12
-1469	2754	3102	-358.41928	672.0208	756.8297	12
-554	1491	3192	-135.20163	363.87775	778.9476	12
-1797	3329	4366	-438.36288	812.3195	1065.2769	12
-1536	2245	2986	-374.72803	547.6609	728.5919	12
2	2466	3902	0.5324709	601.6388	951.9749	12
991	1509	2895	241.71486	368.21774	706.48425	12
994	3441	3390	242.6466	839.48956	827.0677	12
-1321	3105	2950	-322.4267	757.5175	719.7125	12
-266	1692	2862	-64.85708	412.8288	698.4053	12
-243	2187	3541	-59.388756	533.61224	864.1257	12
546	2071	3698	133.27782	505.23965	902.33435	12
-3239	3250	3922	-790.4047	793.09656	957.0834	12
345	-421	2282	84.29081	-102.807304	556.88104	12
269	2807	4201	65.65644	684.9195	1024.9275	12
-1641	2731	3634	-400.31668	666.3323	886.665	12
-1501	977	3486	-366.31366	238.28662	850.6103	12
-2778	281	3446	-677.8684	68.5556	840.8971	12
-710	1442	2895	-173.1355	351.78503	706.44635	12
-520	3300	3155	-126.961426	805.2169	769.88666	12
-1679	2488	3088	-409.5771	607.0828	753.58575	12
-1134	1761	2533	-276.65585	429.75317	618.03534	12
-1428	2631	3218	-348.4129	642.0769	785.2863	12
830	1443	3227	202.4087	352.16528	787.44836	12
-52	3205	3849	-12.769396	781.9362	939.04047	12
-2860	1613	2845	-697.7341	393.59317	694.22833	12
-584	1138	2926	-142.39212	277.7562	713.9476	12
-2214	4575	4239	-540.2281	1116.1885	1034.223	12
-765	2298	3186	-186.71504	560.59235	777.33997	12
-273	1837	3817	-66.6789	448.26022	931.38495	12
-2042	2513	3144	-498.28998	613.0802	767.11993	12
-2477	1138	1408	-604.429	277.64487	343.45624	12
1734	1611	2780	423.1077	392.9875	678.37897	12
-3124	4779	4117	-762.32855	1166.1637	1004.57776	12
-2399	303	1730	-585.4347	73.90709	422.05362	12
1621	2722	4574	395.5466	664.2773	1116.102	12
-1630	3587	3658	-397.753	875.2496	892.525	12
1102	1395	2870	268.87155	340.37555	700.2692	12
-3259	5421	4995	-795.2796	1322.73	1218.8762	12
-25	73	2117	-6.0224395	17.797964	516.4959	12
-808	3285	4598	-197.19307	801.4583	1121.9595	12
139	2137	3835	33.927444	521.3957	935.6814	12
303	2351	2441	73.909424	573.7367	595.6851	12
-1526	3241	2771	-372.41034	790.69366	676.2039	12
-1184	2153	3094	-288.96304	525.2965	755.03595	12
-497	1817	2332	-121.19028	443.35324	568.8904	12
-556	3035	3230	-135.60278	740.5097	788.0969	12
-593	1770	2540	-144.7006	431.87912	619.6495	12
-1349	2988	3813	-329.1569	729.1068	930.49115	12
-2815	1474	2981	-686.9021	359.71143	727.3386	12
639	1029	3064	155.82253	250.9654	747.72437	12
-1859	3517	3225	-453.5739	858.25476	786.88654	12
387	1598	2895	94.42849	389.97733	706.4449	12
-2487	2973	3408	-606.87494	725.35596	831.5097	12
-724	1206	2954	-176.7259	294.19296	720.7931	12
-1137	3138	3388	-277.36008	765.5922	826.64813	12
75	2883	3958	18.291862	703.48047	965.7336	12
-3018	2798	3889	-736.3336	682.75494	948.8359	12
425	131	2605	103.70586	31.942219	635.5304	12
-1830	4370	4208	-446.43362	1066.3041	1026.7798	12
-629	962	2416	-153.50728	234.82771	589.484	12
-930	2865	3503	-226.95488	699.0659	854.6912	12
-1125	1336	1974	-274.59766	326.061	481.557	12
-1754	2693	3397	-427.96643	657.0168	828.9799	12
-1167	1374	2755	-284.6919	335.21378	672.09875	12
-908	3034	3961	-221.51726	740.31146	966.395	12
-736	2008	3066	-179.61032	490.044	747.99084	12
-189	3215	4087	-46.149395	784.5372	997.3398	12
-889	2288	3141	-216.8851	558.35004	766.4694	12
-683	2477	3669	-166.71466	604.31494	895.203	12
199	1373	2612	48.4648	334.9122	637.3359	12
-548	3239	4244	-133.70888	790.3961	1035.4945	12
-2005	1210	2629	-489.27707	295.13168	641.48395	12
289	1334	3035	70.55642	325.47357	740.5051	12
-1917	3503	4148	-467.8649	854.7509	1012.0715	12
-1311	1288	2921	-319.76556	314.26254	712.66394	12
-258	2390	3894	-63.06663	583.2037	950.2531	12
-2417	2609	3739	-589.70233	636.67377	912.2042	12
36	631	2636	8.863161	153.92975	643.06586	12
-993	3152	3401	-242.39406	769.0255	829.82404	12
-1081	1294	2547	-263.76025	315.8104	621.48816	12
-2446	2540	3755	-596.74335	619.63916	916.17834	12
-326	1087	2691	-79.607704	265.26443	656.6913	12
-792	3621	3984	-193.22583	883.563	972.0864	12
-735	1528	2851	-179.40024	372.78104	695.55176	12
-1398	3429	4696	-341.08273	836.6563	1145.8306	12
-2892	650	2648	-705.65295	158.6845	646.08813	12
1556	1705	3091	379.74194	416.05634	754.1019	12
-1805	3527	3551	-440.44873	860.51697	866.36426	12
-1586	1118	2876	-387.0033	272.81064	701.8643	12
-1714	1316	2591	-418.17563	321.104	632.09247	12
-1257	2077	3449	-306.65173	506.69724	841.445	12
-1335	1808	3511	-325.80325	441.04407	856.68225	12
-621	1919	3619	-151.41975	468.2279	882.9723	12
-1405	1982	3203	-342.72882	483.60944	781.56195	12
-1122	2286	3582	-273.87543	557.67944	873.9142	12
-1190	2969	3741	-290.45193	724.3234	912.8659	12
-535	1199	2593	-130.56668	292.52875	632.7001	12
390	2299	3586	95.267944	560.8727	875.03516	12
-2068	3519	3734	-504.48148	858.5425	911.0983	12
-1131	1069	3310	-276.02005	260.9148	807.75323	12
59	1957	3876	14.364837	477.44977	945.6613	12
-448	2906	4053	-109.40111	709.04156	988.90765	12
-1264	1252	2783	-308.47977	305.55646	679.05237	12
-824	2647	3604	-201.16273	645.75134	879.35156	12
-4118	2533	3205	-1004.8205	617.97687	781.9191	12
1781	-248	2787	434.5041	-60.479687	679.94403	12
-2015	5198	5045	-491.76825	1268.2017	1231.0148	12
-1097	-631	1746	-267.74484	-154.0775	426.0841	12
-1814	3147	4278	-442.63562	767.9658	1043.8838	12
-1549	739	2184	-377.9163	180.3808	532.935	12
-1272	3032	3976	-310.3998	739.81696	970.051	12
-961	1013	2287	-234.55847	247.22066	557.9345	12
-243	3469	4108	-59.307404	846.48566	1002.39453	12
-3172	625	2700	-774.0699	152.5315	658.8669	12
-386	1786	4263	-94.28018	435.78006	1040.1096	12
-1526	2594	2769	-372.44644	633.03345	675.6442	12
35	2440	3829	8.442974	595.4705	934.32495	12
-3219	1434	2550	-785.3645	349.8152	622.16077	12
-19	1832	3200	-4.573277	447.05823	780.9173	12
-3077	2264	3636	-750.7989	552.4205	887.10834	12
47	1226	3170	11.426111	299.03937	773.4125	12
-1465	2446	3263	-357.43585	596.74756	796.28815	12
-1077	1323	3326	-262.813	322.88217	811.54517	12
-1373	2565	2995	-334.94983	625.7805	730.8768	12
-1145	2577	3627	-279.32205	628.8929	884.98517	12
-807	2267	3153	-196.90498	553.035	769.36926	12
-489	2193	3637	-119.43097	534.99567	887.4909	12
-505	1945	3253	-123.2753	474.583	793.80475	12
-1349	2019	3432	-329.0986	492.53738	837.47833	12
-737	2271	3273	-179.77379	554.071	798.5796	12
-751	2254	4073	-183.362	549.97314	993.8178	12
-704	1718	3564	-171.8564	419.17017	869.61676	12
-547	2100	3168	-133.4574	512.47424	773.0852	12
-1579	2221	3482	-385.25882	541.9452	849.5547	12
-1586	1902	3091	-387.02643	464.1801	754.1859	12
206	1577	2866	50.270535	384.75076	699.3014	12
-1919	3372	4372	-468.29062	822.801	1066.7384	12
-324	565	2394	-79.06524	137.8361	584.19543	12
-1623	3185	3861	-395.89914	777.06915	942.1928	12
-1728	1126	2970	-421.7489	274.83124	724.5928	12
-533	2952	3959	-129.98508	720.38934	965.9081	12
-1413	2102	3226	-344.6921	512.9633	787.1379	12
-1175	2056	3308	-286.60144	501.73517	807.1186	12
-383	1662	2684	-93.43433	405.55914	654.8604	12
-548	2995	3899	-133.69485	730.79047	951.43945	12
-2803	858	2413	-684.05035	209.35551	588.74475	12
42	2134	3219	10.342535	520.6922	785.4776	12
-2264	2505	3741	-552.4744	611.1223	912.71405	12
-1373	1352	3529	-335.11047	329.95258	861.0829	12
-495	1690	3163	-120.78055	412.43674	771.66534	12
-1497	2387	4182	-365.23346	582.3796	1020.42126	12
-1054	991	2536	-257.22232	241.73485	618.7974	12
-1114	3195	3860	-271.92468	779.59656	941.8945	12
-2186	1649	2217	-533.40796	402.45148	540.9453	12
148	2558	3425	36.132687	624.03644	835.73676	12
-1630	3111	3706	-397.8095	758.9867	904.1957	12
-1108	1506	3696	-270.3898	367.35965	901.9437	12
-368	2316	3434	-89.82764	565.0108	838.00287	12
398	2276	3761	97.21837	555.3828	917.7519	12
-1863	1992	2935	-454.658	486.09402	716.1006	12
-1166	2146	3375	-284.58603	523.5894	823.47406	12
-1418	1940	3345	-345.87222	473.33	816.2291	12
394	1933	3530	96.08084	471.53952	861.36444	12
-681	2678	3425	-166.19046	653.5214	835.68915	12
-3039	2377	3527	-741.53595	579.93915	860.4751	12
275	549	2760	67.12778	133.87094	673.42206	12
-1022	4013	4462	-249.28557	979.10754	1088.6908	12
-1543	450	2100	-376.51437	109.86873	512.3941	12
-942	2989	3976	-229.73485	729.204	970.05365	12
-3016	1427	2599	-735.8976	348.115	634.0925	12
49	1981	3481	11.9740305	483.2979	849.3886	12
-785	2760	3352	-191.44014	673.3987	818.00073	12
-156	2061	2999	-38.070072	502.7946	731.8154	12
-2126	1645	2914	-518.7077	401.38953	711.0155	12
-927	2172	3617	-226.20749	529.8578	882.4279	12
-1795	1970	2915	-437.88876	480.75766	711.2869	12
-786	2432	4467	-191.87961	593.4809	1089.9373	12
-2426	1942	2986	-591.947	473.87695	728.5317	12
-25	1677	3429	-6.181124	409.2168	836.6207	12
-1161	2379	3553	-283.2163	580.46796	867.019	12
-1351	1507	3029	-329.574	367.74182	738.9674	12
-1072	1269	2247	-261.6667	309.5694	548.17596	12
-1129	2347	3361	-275.35834	572.6269	820.11646	12
-2011	1842	2807	-490.69803	449.5446	684.8977	12
-729	2457	4345	-177.98286	599.62036	1060.1177	12
-2192	2351	3543	-534.75995	573.6332	864.58905	12
-21	2663	3776	-5.040175	649.77075	921.43585	12
-311	2176	3292	-75.84607	530.84625	803.2493	12
-51	1906	3485	-12.4121475	464.94775	850.2322	12
-3116	2453	2941	-760.2247	598.58514	717.524	12
-141	968	3485	-34.468494	236.13226	850.3391	12
-1873	3017	3920	-457.02142	736.115	956.4825	12
-77	730	2302	-18.757732	178.12415	561.68646	12
-4	3219	3744	-0.88971376	785.55426	913.4705	12
-2843	2634	3647	-693.5758	642.579	889.89856	12
-2009	1117	3625	-490.16742	272.6266	884.5425	12
-100	2691	4404	-24.373703	656.5188	1074.4811	12
-439	1413	2649	-107.078575	344.72195	646.2627	12
-585	2879	3055	-142.81882	702.38525	745.4675	12
-2568	1680	3255	-626.4821	409.83432	794.21204	12
-1946	1707	3916	-474.91898	416.51022	955.45215	12
-493	887	2849	-120.37045	216.40213	695.06036	12
1759	2543	3566	429.28156	620.3734	870.0966	12
-3843	3201	2677	-937.6103	781.1378	653.13635	12
-1732	-358	2658	-422.64197	-87.336845	648.5563	12
-1919	1491	3241	-468.33035	363.87424	790.71423	12
-11	3025	3935	-2.715292	738.16504	960.08813	12
-813	1158	2641	-198.27003	282.53552	644.4755	12
-206	2456	4607	-50.147663	599.297	1124.0139	12
-5162	1183	2346	-1259.419	288.70285	572.38214	12
1223	191	3335	298.42343	46.604023	813.84393	12
-1509	4624	4854	-368.19785	1128.1418	1184.4231	12
-1145	596	2668	-279.41757	145.39125	651.07184	12
-2365	2233	3646	-576.9918	544.844	889.5349	12
-2165	1992	3036	-528.254	486.06638	740.8653	12
945	1253	3162	230.53993	305.75415	771.4459	12
-413	3192	4406	-100.815834	778.87006	1074.9587	12
-1025	1299	2330	-250.16153	316.9651	568.4277	12
-1548	956	3245	-377.80026	233.31822	791.8254	12
-1094	2356	3547	-266.9316	574.86237	865.4986	12
-34	2536	4365	-8.210159	618.7075	1065.0973	12
-2256	1579	3696	-550.34656	385.1773	901.80566	12
-731	1652	4011	-178.38058	403.18414	978.6615	12
-2569	1976	3148	-626.79266	482.11365	768.041	12
982	790	3462	239.68004	192.6778	844.8315	12
-2258	2282	3324	-551.0512	556.71027	811.075	12
-1301	1329	2791	-317.47467	324.38248	680.96765	12
-977	1964	2778	-238.4996	479.20587	677.73267	12
-1970	2827	4735	-480.72894	689.73615	1155.4431	12
-1840	471	2906	-449.044	114.90469	709.0042	12
164	2886	4038	39.92121	704.2326	985.29755	12
-1672	1493	2638	-408.06027	364.35468	643.6198	12
-124	2167	3430	-30.368168	528.7222	836.9585	12
-3445	1504	2557	-840.5731	366.93213	623.94775	12
656	1360	3645	160.06422	331.87146	889.4017	12
-5278	2764	3817	-1287.7926	674.4053	931.30176	12
2485	-249	3011	606.3208	-60.69697	734.7619	12
-1189	3695	3889	-290.03928	901.48895	948.93207	12
-2547	995	2897	-621.5025	242.88205	706.8197	12
-2994	1717	2844	-730.6576	418.9402	693.85455	12
1252	2027	4726	305.37265	494.61234	1153.1266	12
-2745	2754	3579	-669.6782	671.92883	873.37164	12
472	351	3314	115.12714	85.62824	808.5312	12
-4074	4476	4023	-993.99506	1092.2002	981.67993	12
652	-831	1434	159.07013	-202.8746	349.9718	12
-523	5004	5011	-127.685684	1221.0543	1222.6582	12
-996	1355	2776	-242.93022	330.7083	677.38824	12
-1260	1840	2553	-307.329	448.93542	622.90924	12
438	550	2737	106.79454	134.21074	667.8469	12
-2431	4149	4314	-593.1397	1012.4135	1052.5607	12
-1414	54	2697	-345.06262	13.19684	658.1731	12
-1054	3993	5709	-257.15945	974.2634	1393.0518	12
-975	1074	2839	-237.83269	262.1381	692.7357	12
-429	3150	4395	-104.71371	768.6459	1072.2826	12
-2294	1082	2110	-559.847	264.04193	514.8047	12
227	1661	3370	55.440342	405.3822	822.21594	12
-2902	2329	2918	-708.20245	568.2993	712.0873	12
-428	1503	3375	-104.53047	366.81888	823.4791	12
-970	1981	3169	-236.71255	483.25653	773.12854	12
-1489	2158	3376	-363.34958	526.63196	823.848	12
-1724	1685	3746	-420.7407	411.21585	913.9431	12
-2035	2098	3788	-496.66132	512.00146	924.33887	12
-1054	1782	3010	-257.13202	434.73126	734.5311	12
-576	2148	3295	-140.4289	524.14075	804.0589	12
-1040	2342	3006	-253.66013	571.36017	733.5252	12
-1423	1322	2793	-347.09378	322.50687	681.5006	12
-2275	1776	3768	-555.05896	433.24338	919.4212	12
-448	1878	3235	-109.19755	458.15573	789.269	12
-653	2593	4052	-159.23965	632.74725	988.7871	12
-1712	1447	3047	-417.63834	353.07413	743.57935	12
-1698	2479	4019	-414.39038	604.90466	980.6064	12
-2828	1074	2973	-690.06213	262.04593	725.3859	12
908	2161	4058	221.60658	527.2653	990.15674	12
-2256	2026	3022	-550.53723	494.2814	737.3315	12
552	1452	2822	134.68628	354.40622	688.6693	12
-3172	2621	2872	-773.88824	639.54956	700.7096	12
30	1051	3059	7.2924075	256.40204	746.4097	12
-1366	3060	3886	-333.41864	746.6333	948.0671	12
462	1394	3821	112.81499	340.2304	932.3093	12
-3074	2982	3593	-750.0014	727.6997	876.5779	12
241	663	3407	58.70383	161.68748	831.18805	12
-1824	3832	4199	-445.00143	935.10657	1024.5741	12
82	544	2914	19.935047	132.65639	711.11804	12
-1393	2535	3459	-339.89087	618.66	843.94403	12
-64	1142	2645	-15.653033	278.59918	645.33124	12
-1781	2494	3254	-434.54364	608.5445	794.0003	12
-1141	1344	3532	-278.40314	327.91916	861.7756	12
-2888	2445	3968	-704.7919	596.52704	968.21106	12
614	1202	3216	149.91989	293.2095	784.8199	12
-1383	3480	4131	-337.43362	849.1336	1007.9193	12
-1015	640	2721	-247.68604	156.08405	663.8126	12
-2627	2409	3356	-641.04706	587.72534	818.9764	12
62	503	2549	15.203267	122.796165	621.85596	12
-2496	3650	3940	-608.9982	890.7199	961.4107	12
59	146	2258	14.374317	35.542187	551.0248	12
-1422	3715	4480	-347.04138	906.4076	1093.0039	12
-931	424	2823	-227.25496	103.43848	688.8921	12
-779	3391	4435	-190.17668	827.45874	1082.1053	12
-1975	768	2834	-481.993	187.41461	691.512	12
-963	2524	3749	-234.97813	615.77686	914.8283	12
-1728	893	2381	-421.6589	217.92062	581.04535	12
-792	2723	3962	-193.17897	664.3134	966.70715	12
-2289	845	2952	-558.4653	206.12138	720.33154	12
-146	2250	3890	-35.541252	548.9278	949.1938	12
-513	2003	3181	-125.278366	488.7749	776.07245	12
-2318	2767	3661	-565.5113	675.1965	893.37054	12
-1051	1039	2313	-256.4592	253.48277	564.3907	12
-725	3507	4468	-176.91286	855.7467	1090.0925	12
-2262	1476	3046	-551.8554	360.14322	743.3178	12
8	1644	3678	1.9764794	401.02615	897.3436	12
-267	3146	3618	-65.25684	767.6721	882.7866	12
-1909	2255	3443	-465.72693	550.1731	840.1218	12
-1030	1736	3351	-251.33873	423.48404	817.6825	12
446	2436	3909	108.83103	594.32764	953.7039	12
-1520	1455	2779	-370.9985	355.0884	678.0026	12
-880	2285	3469	-214.60422	557.47144	846.54987	12
-2272	2377	3669	-554.3234	579.9406	895.3206	12
-1243	1403	3228	-303.37308	342.3308	787.59784	12
914	2534	3600	223.11414	618.2179	878.291	12
-2272	2806	3823	-554.25775	684.68134	932.69904	12
-2523	575	2283	-615.6121	140.19598	557.0201	12
619	1443	3316	151.11821	352.20468	808.98376	12
-1197	2719	3447	-292.1232	663.5423	841.1067	12
-1504	977	2478	-366.88422	238.38347	604.58325	12
-1475	2186	3496	-359.91306	533.4207	852.9215	12
-1223	1554	2942	-298.50174	379.24585	717.81085	12
-1051	2832	4242	-256.49048	690.90454	1035.0854	12
-2099	1772	3260	-512.0407	432.47473	795.4928	12
623	1996	3445	152.03117	486.97778	840.58795	12
-4302	2445	3435	-1049.6003	596.47614	838.1492	12
1149	1111	3070	280.3083	270.98523	749.02136	12
-2676	3920	4403	-652.97766	956.5023	1074.3374	12
327	-465	2282	79.866974	-113.439575	556.889	12
-1230	4017	4050	-300.01572	980.23145	988.1822	12
-1686	815	2918	-411.49493	198.77754	711.95844	12
-1651	2714	3736	-402.89462	662.22363	911.5093	12
-338	1075	2773	-82.50107	262.21744	676.57996	12
-1042	4001	4217	-254.32047	976.20795	1028.9799	12
-2902	753	2499	-708.0227	183.79364	609.7932	12
85	2032	3959	20.78594	495.81076	966.04846	12
-1072	2481	3213	-261.54697	605.3946	783.91675	12
-1383	2372	3864	-337.52478	578.68134	942.76636	12
-1150	1797	3030	-280.53528	438.5346	739.2685	12
-293	2570	3842	-71.61205	627.0535	937.3996	12
-1657	1708	3192	-404.25742	416.6474	778.7651	12
-814	2595	4043	-198.52034	633.214	986.5291	12
-1317	1661	3350	-321.46808	405.33694	817.464	12
306	2018	3275	74.70182	492.41208	799.1958	12
-1542	2859	3361	-376.25775	697.6711	820.0588	12
-1849	1556	3384	-451.2495	379.56207	825.6453	12
-1070	1057	2891	-261.07242	257.8463	705.37354	12
-322	2404	3402	-78.664	586.67633	830.16693	12
-2879	1953	3195	-702.5007	476.41443	779.6852	12
-632	745	2873	-154.31505	181.86688	700.9306	12
-2779	2794	3973	-678.1316	681.7867	969.5123	12
-628	708	2714	-153.25835	172.80537	662.2006	12
-297	3311	3875	-72.40422	807.9743	945.54083	12
-2062	1496	3257	-503.03702	364.93863	794.68896	12
-1134	1531	3344	-276.6506	373.64575	816.0241	12
-143	1923	3017	-34.9526	469.2117	736.04346	12
-1088	2855	3749	-265.36893	696.71497	914.6595	12
-3076	1159	2863	-750.5472	282.8864	698.6446	12
391	1951	3725	95.39113	476.0448	908.7934	12
-1810	2408	3219	-441.67484	587.5102	785.4101	12
-550	1116	2996	-134.18262	272.40732	731.1173	12
-2347	2702	3573	-572.73804	659.24194	871.69965	12
-595	1098	3415	-145.21545	267.8127	833.1746	12
-2016	2245	2857	-491.8789	547.8719	697.0915	12
