Timestamp [us]	A_X [LSB]	A_Y [LSB]	A_Z [LSB]	A_X [mg]	A_Y [mg]	A_Z [mg]	
68890552	-8041	-4558	-149	-981.002	-556.076	-18.178	
68910851	-7800	-4440	233	-951.600	-541.680	28.426	
68931150	-7697	-4228	488	-939.034	-515.816	59.536	
68951449	-7728	-4129	832	-942.816	-503.738	101.504	
68971748	-8114	-4247	1167	-989.908	-518.134	142.374	
68992047	-8665	-4628	1365	-1057.130	-564.616	166.530	
69012346	-9218	-5148	1272	-1124.596	-628.056	155.184	
69032644	-9933	-5711	1281	-1211.826	-696.742	156.282	
69052942	-11523	-6041	1551	-1405.806	-737.002	189.222	
69073241	-12558	-5691	1734	-1532.076	-694.302	211.548	
69093539	-12128	-4919	1759	-1479.616	-600.118	214.598	
69113836	-11689	-4533	1996	-1426.058	-553.026	243.512	
69134134	-9916	-4061	2207	-1209.752	-495.442	269.254	
69154430	-7982	-3239	1939	-973.804	-395.158	236.558	
69174727	-8550	-2764	1516	-1043.100	-337.208	184.952	
69195025	-11017	-2747	1089	-1344.074	-335.134	132.858	
69215321	-12502	-2327	878	-1525.244	-283.894	107.116	
69235618	-13353	-1957	661	-1629.066	-238.754	80.642	
69255914	-13335	-1771	471	-1626.870	-216.062	57.462	
69276212	-12277	-1505	444	-1497.794	-183.610	54.168	
69296509	-11204	-1363	370	-1366.888	-166.286	45.140	
69316809	-10457	-1110	295	-1275.754	-135.420	35.990	
69337107	-9898	-620	373	-1207.556	-75.640	45.506	
69357407	-9281	-84	500	-1132.282	-10.248	61.000	
69377703	-8605	277	581	-1049.810	33.794	70.882	
69398000	-7958	279	430	-970.876	34.038	52.460	
69418298	-7472	-48	175	-911.584	-5.856	21.350	
69438594	-7036	-394	12	-858.392	-48.068	1.464	
69458892	-6443	-34	-259	-786.046	-4.148	-31.598	
69479190	-5940	652	-466	-724.680	79.544	-56.852	
69499484	-5506	927	-344	-671.732	113.094	-41.968	
69519780	-5383	723	10	-656.726	88.206	1.220	
69540077	-5713	267	227	-696.986	32.574	27.694	
69560376	-5889	-45	58	-718.458	-5.490	7.076	
69580671	-6216	-420	-217	-758.352	-51.240	-26.474	
69600968	-7155	-938	-426	-872.910	-114.436	-51.972	
69621264	-8759	-1193	-571	-1068.598	-145.546	-69.662	
69641561	-9623	-1037	-686	-1174.006	-126.514	-83.692	
69661860	-9886	-1235	-600	-1206.092	-150.670	-73.200	
69682158	-9591	-1959	-213	-1170.102	-238.998	-25.986	
69702456	-8583	-2634	273	-1047.126	-321.348	33.306	
69722751	-7848	-2934	769	-957.456	-357.948	93.818	
69743046	-8688	-3122	1085	-1059.936	-380.884	132.370	
69763346	-10240	-2970	1026	-1249.280	-362.340	125.172	
69783644	-11438	-2630	763	-1395.436	-320.860	93.086	
69803943	-12228	-2109	523	-1491.816	-257.298	63.806	
69824241	-11810	-1447	623	-1440.820	-176.534	76.006	
69844539	-10653	-1028	872	-1299.666	-125.416	106.384	
69864837	-9825	-593	1200	-1198.650	-72.346	146.400	
69885134	-9390	-669	1291	-1145.580	-81.618	157.502	
69905429	-9323	-1020	1200	-1137.406	-124.440	146.400	
69925725	-9391	-1505	914	-1145.702	-183.610	111.508	
69946022	-9288	-2439	369	-1133.136	-297.558	45.018	
69966319	-9130	-3546	1	-1113.860	-432.612	0.122	
69986616	-8883	-4043	-20	-1083.726	-493.246	-2.440	
70006914	-8495	-3716	94	-1036.390	-453.352	11.468	
70027213	-8182	-3379	366	-998.204	-412.238	44.652	
70047511	-8040	-3540	752	-980.880	-431.880	91.744	
70067810	-8350	-3883	1037	-1018.700	-473.726	126.514	
70088109	-8652	-4046	1220	-1055.544	-493.612	148.840	
70108407	-8740	-4278	1201	-1066.280	-521.916	146.522	
70128704	-9209	-4808	1360	-1123.498	-586.576	165.920	
70149003	-10901	-5324	1823	-1329.922	-649.528	222.406	
70169301	-12430	-5338	2241	-1516.460	-651.236	273.402	
70189597	-12136	-4607	2071	-1480.592	-562.054	252.662	
70209895	-10788	-3786	2032	-1316.136	-461.892	247.904	
70230193	-8723	-3075	2168	-1064.206	-375.150	264.496	
70250494	-7098	-2418	2155	-865.956	-294.996	262.910	
70270793	-7772	-2331	2060	-948.184	-284.382	251.320	
70291091	-9882	-2727	2003	-1205.604	-332.694	244.366	
70311390	-11327	-2902	1737	-1381.894	-354.044	211.914	
70331687	-12513	-2855	1301	-1526.586	-348.310	158.722	
70351986	-12899	-2721	855	-1573.678	-331.962	104.310	
70372283	-12187	-2269	766	-1486.814	-276.818	93.452	
70392580	-11653	-1658	766	-1421.666	-202.276	93.452	
70412876	-11449	-925	620	-1396.778	-112.850	75.640	
70433173	-11082	-227	541	-1352.004	-27.694	66.002	
70453469	-10488	239	486	-1279.536	29.158	59.292	
70473766	-9766	240	512	-1191.452	29.280	62.464	
70494063	-9266	-209	424	-1130.452	-25.498	51.728	
70514362	-8579	-750	254	-1046.638	-91.500	30.988	
70534660	-7935	-1026	86	-968.070	-125.172	10.492	
70554956	-7230	-995	49	-882.060	-121.390	5.978	
70575253	-6590	-573	-121	-803.980	-69.906	-14.762	
70595548	-5853	331	-207	-714.066	40.382	-25.254	
70615844	-5033	945	79	-614.026	115.290	9.638	
70636139	-4780	584	297	-583.160	71.248	36.234	
70656436	-5173	-172	314	-631.106	-20.984	38.308	
70676734	-5795	-623	240	-706.990	-76.006	29.280	
70697032	-6820	-832	314	-832.040	-101.504	38.308	
70717329	-8244	-944	120	-1005.768	-115.168	14.640	
70737626	-9131	-830	-244	-1113.982	-101.260	-29.768	
70757924	-9617	-703	-504	-1173.274	-85.766	-61.488	
70778221	-9703	-1041	-454	-1183.766	-127.002	-55.388	
70798520	-9175	-1778	29	-1119.350	-216.916	3.538	
70818817	-8787	-2407	498	-1072.014	-293.654	60.756	
70839115	-9767	-2665	899	-1191.574	-325.130	109.678	
70859415	-11431	-2472	988	-1394.582	-301.584	120.536	
70879713	-12589	-2228	898	-1535.858	-271.816	109.556	
70900012	-12870	-1895	765	-1570.140	-231.190	93.330	
70920309	-12166	-1425	630	-1484.252	-173.850	76.860	
70940606	-11234	-1332	440	-1370.548	-162.504	53.680	
70960907	-10578	-1560	215	-1290.516	-190.320	26.230	
70981207	-10137	-1805	190	-1236.714	-220.210	23.180	
71001503	-9774	-2207	79	-1192.428	-269.254	9.638	
71021801	-9593	-2790	-356	-1170.346	-340.380	-43.432	
71042097	-9391	-3465	-679	-1145.702	-422.730	-82.838	
71062396	-8987	-3844	-659	-1096.414	-468.968	-80.398	
71082693	-8463	-3729	-332	-1032.486	-454.938	-40.504	
71102990	-7939	-3477	-57	-968.558	-424.194	-6.954	
71123289	-7622	-3405	-22	-929.884	-415.410	-2.684	
71143586	-7639	-3602	24	-931.958	-439.444	2.928	
71163884	-7952	-3951	135	-970.144	-482.022	16.470	
71184182	-8327	-4306	215	-1015.894	-525.332	26.230	
71204480	-9074	-4541	430	-1107.028	-554.002	52.460	
71224779	-10034	-4793	476	-1224.148	-584.746	58.072	
71245077	-11039	-5005	886	-1346.758	-610.610	108.092	
71265373	-11036	-4897	1558	-1346.392	-597.434	190.076	
71285672	-10410	-4481	2166	-1270.020	-546.682	264.252	
71305970	-9964	-4202	2798	-1215.608	-512.644	341.356	
71326267	-8425	-4139	3315	-1027.850	-504.958	404.430	
71346563	-6972	-4033	3411	-850.584	-492.026	416.142	
71366858	-7227	-4051	3037	-881.694	-494.222	370.514	
71387155	-9138	-4466	2420	-1114.836	-544.852	295.240	
71407451	-11210	-4530	1889	-1367.620	-552.660	230.458	
71427747	-12948	-3698	1626	-1579.656	-451.156	198.372	
71448043	-13611	-2286	1435	-1660.542	-278.892	175.070	
71468340	-12979	-897	1525	-1583.438	-109.434	186.050	
71488635	-11979	-198	1690	-1461.438	-24.156	206.180	
71508930	-11221	58	1745	-1368.962	7.076	212.890	
71529226	-10582	403	1658	-1291.004	49.166	202.276	
71549526	-9902	593	1479	-1208.044	72.346	180.438	
71569824	-9219	325	1193	-1124.718	39.650	145.546	
71590119	-8697	-157	994	-1061.034	-19.154	121.268	
71610414	-8308	-527	771	-1013.576	-64.294	94.062	
71630714	-7773	-747	472	-948.306	-91.134	57.584	
71651012	-7040	-639	244	-858.880	-77.958	29.768	
71671309	-6317	-240	101	-770.674	-29.280	12.322	
71691606	-5669	436	197	-691.618	53.192	24.034	
71711904	-5215	689	393	-636.230	84.058	47.946	
71732201	-5088	360	418	-620.736	43.920	50.996	
71752500	-5284	226	274	-644.648	27.572	33.428	
71772797	-5763	112	198	-703.086	13.664	24.156	
71793093	-6738	-376	74	-822.036	-45.872	9.028	
71813388	-8039	-882	-80	-980.758	-107.604	-9.760	
71833682	-9186	-1189	-32	-1120.692	-145.058	-3.904	
71853976	-10209	-1555	56	-1245.498	-189.710	6.832	
71874273	-10017	-2044	181	-1222.074	-249.368	22.082	
71894568	-8844	-2356	363	-1078.968	-287.432	44.286	
71914864	-7938	-2375	508	-968.436	-289.750	61.976	
71935161	-7799	-2465	664	-951.478	-300.730	81.008	
71955459	-8957	-2370	576	-1092.754	-289.140	70.272	
71975757	-10470	-2090	421	-1277.340	-254.980	51.362	
71996055	-11552	-1949	314	-1409.344	-237.778	38.308	
72016352	-11937	-1302	303	-1456.314	-158.844	36.966	
72036649	-11309	-525	554	-1379.698	-64.050	67.588	
72056946	-10365	-264	960	-1264.530	-32.208	117.120	
72077244	-9669	-633	1195	-1179.618	-77.226	145.790	
72097541	-9230	-1057	1236	-1126.060	-128.954	150.792	
72117837	-8933	-1332	1080	-1089.826	-162.504	131.760	
72138136	-8726	-2076	616	-1064.572	-253.272	75.152	
72158434	-8540	-3355	136	-1041.880	-409.310	16.592	
72178732	-8161	-4262	40	-995.642	-519.964	4.880	
72199029	-7841	-3992	378	-956.602	-487.024	46.116	
72219324	-7862	-3153	732	-959.164	-384.666	89.304	
72239619	-7863	-2841	1258	-959.286	-346.602	153.476	
72259916	-8081	-2644	1803	-985.882	-322.568	219.966	
72280208	-8512	-2503	2186	-1038.464	-305.366	266.692	
72300500	-8886	-2988	2398	-1084.092	-364.536	292.556	
72320794	-9487	-3607	2676	-1157.414	-440.054	326.472	
72341088	-10718	-3806	2723	-1307.596	-464.332	332.206	
72361383	-12512	-3782	2970	-1526.464	-461.404	362.340	
72381679	-12250	-3616	2956	-1494.500	-441.152	360.632	
72401975	-10644	-3375	2977	-1298.568	-411.750	363.194	
72422273	-8927	-2734	2855	-1089.094	-333.548	348.310	
72442573	-8318	-1738	2912	-1014.796	-212.036	355.264	
72462872	-9902	-1404	2873	-1208.044	-171.288	350.506	
72483171	-11830	-1524	2697	-1443.260	-185.928	329.034	
72503471	-13397	-1171	2436	-1634.434	-142.862	297.192	
72523769	-13350	-628	2284	-1628.700	-76.616	278.648	
72544069	-11747	-437	2011	-1433.134	-53.314	245.342	
72564369	-10688	-424	1710	-1303.936	-51.728	208.620	
72584669	-10080	-346	1415	-1229.760	-42.212	172.630	
72604967	-9417	-311	1240	-1148.874	-37.942	151.280	
72625266	-8937	-436	1307	-1090.314	-53.192	159.454	
72645565	-8569	-709	1233	-1045.418	-86.498	150.426	
72665865	-8095	-1020	1056	-987.590	-124.440	128.832	
72686165	-7731	-1200	918	-943.182	-146.400	111.996	
72706465	-7431	-1144	783	-906.582	-139.568	95.526	
72726765	-6904	-864	742	-842.288	-105.408	90.524	
72747064	-6229	-358	665	-759.938	-43.676	81.130	
72767362	-5607	191	566	-684.054	23.302	69.052	
72787658	-5274	463	494	-643.428	56.486	60.268	
72807956	-5412	190	351	-660.264	23.180	42.822	
72828254	-5635	-200	343	-687.470	-24.400	41.846	
72848550	-5767	-507	356	-703.574	-61.854	43.432	
72868847	-6569	-865	210	-801.418	-105.530	25.620	
72889147	-7919	-1231	-153	-966.118	-150.182	-18.666	
72909444	-8263	-1513	-343	-1008.086	-184.586	-41.846	
72929742	-8268	-1879	-372	-1008.696	-229.238	-45.384	
